2026-07-01 19:00:13,144 | INFO | Starting Mike
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/google/genai/models.py", line 4954, in _generate_content
    response = self._api_client.request(
        'post', path, request_dict, http_options
    )
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/google/genai/_api_client.py", line 1618, in request
    response = self._request(http_request, http_options, stream=False)
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/google/genai/_api_client.py", line 1411, in _request
    return self._retry(self._request_once, http_request, stream)  # type: ignore[no-any-return]
           ~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/tenacity/__init__.py", line 470, in __call__
    do = self.iter(retry_state=retry_state)
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/tenacity/__init__.py", line 371, in iter
    result = action(retry_state)
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/tenacity/__init__.py", line 413, in exc_check
    raise retry_exc.reraise()
          ~~~~~~~~~~~~~~~~~^^
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/tenacity/__init__.py", line 184, in reraise
    raise self.last_attempt.result()
          ~~~~~~~~~~~~~~~~~~~~~~~~^^
  File "/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/concurrent/futures/_base.py", line 449, in result
    return self.__get_result()
           ~~~~~~~~~~~~~~~~~^^
  File "/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/concurrent/futures/_base.py", line 401, in __get_result
    raise self._exception
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/tenacity/__init__.py", line 473, in __call__
    result = fn(*args, **kwargs)
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/google/genai/_api_client.py", line 1388, in _request_once
    errors.APIError.raise_for_response(response)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/google/genai/errors.py", line 155, in raise_for_response
    cls.raise_error(response.status_code, response_json, response)
    ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/google/genai/errors.py", line 184, in raise_error
    raise ClientError(status_code, response_json, response)
google.genai.errors.ClientError: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}
2026-07-03 19:48:53,364 | WARNING | Gemini health check failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}
2026-07-03 19:48:53,364 | WARNING | Gemini unavailable.
2026-07-03 19:48:53,364 | INFO | Checking Groq...
2026-07-03 19:48:53,364 | INFO | [Groq] Complete
2026-07-03 19:48:53,713 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-03 19:48:53,727 | INFO | Groq available.
2026-07-03 19:48:53,727 | INFO | Checking Ollama...
2026-07-03 19:48:53,731 | INFO | HTTP Request: GET http://127.0.0.1:11434/api/tags "HTTP/1.1 200 OK"
2026-07-03 19:48:53,731 | INFO | Ollama available.
2026-07-03 19:48:53,731 | INFO | Checking OpenRouter...
2026-07-03 19:48:53,731 | INFO | [OpenRouter] Complete
2026-07-03 19:48:54,643 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-03 19:48:56,368 | INFO | OpenRouter available.
2026-07-03 19:48:56,503 | INFO | Discovering package: tools
2026-07-03 19:48:56,505 | INFO | Registering tool: browser
2026-07-03 19:48:56,505 | INFO | Discovering package: tools.browser
2026-07-03 19:48:56,559 | INFO | file_cache is only supported with oauth2client<4.0.0
2026-07-03 19:48:56,562 | INFO | Registering tool: email
2026-07-03 19:48:56,562 | INFO | Discovering package: tools.email
2026-07-03 19:48:56,566 | INFO | Registering tool: filesystem
2026-07-03 19:48:56,566 | INFO | Discovering package: tools.filesystem
2026-07-03 19:48:56,566 | INFO | Discovering package: tools.permissions
2026-07-03 19:48:56,567 | INFO | Registering tool: system
2026-07-03 19:48:56,567 | INFO | Discovering package: tools.system
2026-07-03 19:48:56,567 | INFO | Discovering package: tools.terminal
2026-07-03 19:48:56,568 | INFO | Registering tool: terminal
2026-07-03 19:48:56,568 | INFO | Initializing Executor...
2026-07-03 19:48:56,568 | INFO | Discovering package: tools
2026-07-03 19:48:56,568 | INFO | Registering tool: browser
2026-07-03 19:48:56,568 | INFO | Discovering package: tools.browser
2026-07-03 19:48:56,568 | INFO | Registering tool: email
2026-07-03 19:48:56,568 | INFO | Discovering package: tools.email
2026-07-03 19:48:56,568 | INFO | Registering tool: filesystem
2026-07-03 19:48:56,568 | INFO | Discovering package: tools.filesystem
2026-07-03 19:48:56,568 | INFO | Discovering package: tools.permissions
2026-07-03 19:48:56,568 | INFO | Registering tool: system
2026-07-03 19:48:56,568 | INFO | Discovering package: tools.system
2026-07-03 19:48:56,568 | INFO | Discovering package: tools.terminal
2026-07-03 19:48:56,568 | INFO | Registering tool: terminal
2026-07-03 19:48:56,626 | INFO | Generating startup greeting.
2026-07-03 19:48:56,626 | INFO | Generating startup greeting...
2026-07-03 19:48:56,626 | INFO | [Groq] Complete
2026-07-03 19:48:57,042 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-03 19:49:05,310 | INFO | Processing message: which proiject?
2026-07-03 19:49:05,311 | INFO | [STATE] idle → understanding
2026-07-03 19:49:05,311 | INFO | Starting cognitive pipeline...
2026-07-03 19:49:05,311 | INFO | Understanding user request...
2026-07-03 19:49:05,312 | INFO | [Groq] Complete
2026-07-03 19:49:06,056 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-03 19:49:06,058 | INFO | Understanding complete | goal=identification | intent=request_info | confidence=0.80
2026-07-03 19:49:06,058 | INFO | Reasoning complete.
2026-07-03 19:49:06,058 | INFO | Making executive decision...
2026-07-03 19:49:06,058 | INFO | [Groq] Complete
2026-07-03 19:49:06,566 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-03 19:49:06,567 | INFO | Decision | action=CLARIFY | confidence=0.80 | reason=Important information is missing to identify which project the user is referring to.
2026-07-03 19:49:06,567 | INFO | Decision complete | action=CLARIFY
2026-07-03 19:49:06,567 | INFO | Cognitive pipeline completed.
2026-07-03 19:49:06,567 | INFO | [STATE] understanding → deciding
2026-07-03 19:49:06,567 | INFO | [STATE] deciding → idle
2026-07-03 19:49:06,567 | INFO | Generating response...
2026-07-03 19:49:06,567 | INFO | [Groq] Complete
2026-07-03 19:49:07,078 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-03 19:49:07,079 | INFO | Conversation completed.
2026-07-03 19:49:24,169 | INFO | Processing message: you said lets review your project in the greeting
2026-07-03 19:49:24,171 | INFO | [STATE] idle → understanding
2026-07-03 19:49:24,171 | INFO | Starting cognitive pipeline...
2026-07-03 19:49:24,171 | INFO | Understanding user request...
2026-07-03 19:49:24,171 | INFO | [Groq] Complete
2026-07-03 19:49:24,771 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-03 19:49:24,772 | INFO | Understanding complete | goal=review_project | intent=request_project_review | confidence=0.80
2026-07-03 19:49:24,772 | INFO | Reasoning complete.
2026-07-03 19:49:24,772 | INFO | Making executive decision...
2026-07-03 19:49:24,772 | INFO | [Groq] Complete
2026-07-03 19:49:25,202 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-03 19:49:25,203 | INFO | Decision | action=CLARIFY | confidence=0.80 | reason=The user's request to review a project is incomplete because the project to be reviewed is not specified.
2026-07-03 19:49:25,203 | INFO | Decision complete | action=CLARIFY
2026-07-03 19:49:25,203 | INFO | Cognitive pipeline completed.
2026-07-03 19:49:25,203 | INFO | [STATE] understanding → deciding
2026-07-03 19:49:25,203 | INFO | [STATE] deciding → idle
2026-07-03 19:49:25,203 | INFO | Generating response...
2026-07-03 19:49:25,203 | INFO | [Groq] Complete
2026-07-03 19:49:25,501 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-03 19:49:25,502 | INFO | Conversation completed.
2026-07-03 19:49:37,555 | INFO | Processing message: what are your capabilities?
2026-07-03 19:49:37,556 | INFO | [STATE] idle → understanding
2026-07-03 19:49:37,556 | INFO | Starting cognitive pipeline...
2026-07-03 19:49:37,556 | INFO | Understanding user request...
2026-07-03 19:49:37,556 | INFO | [Groq] Complete
2026-07-03 19:49:38,088 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-03 19:49:38,089 | INFO | Understanding complete | goal=information | intent=query_capabilities | confidence=0.95
2026-07-03 19:49:38,089 | INFO | Reasoning complete.
2026-07-03 19:49:38,089 | INFO | Making executive decision...
2026-07-03 19:49:38,089 | INFO | [Groq] Complete
2026-07-03 19:49:38,349 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-03 19:49:38,350 | INFO | Decision | action=RESPOND | confidence=0.95 | reason=Mike can answer the user's query about capabilities using existing knowledge.
2026-07-03 19:49:38,350 | INFO | Decision complete | action=RESPOND
2026-07-03 19:49:38,350 | INFO | Cognitive pipeline completed.
2026-07-03 19:49:38,350 | INFO | [STATE] understanding → deciding
2026-07-03 19:49:38,350 | INFO | [STATE] deciding → idle
2026-07-03 19:49:38,350 | INFO | Generating response...
2026-07-03 19:49:38,350 | INFO | [Groq] Complete
2026-07-03 19:49:38,925 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-03 19:49:38,925 | INFO | Conversation completed.
2026-07-03 19:49:54,269 | INFO | Processing message: who built you?
2026-07-03 19:49:54,269 | INFO | [STATE] idle → understanding
2026-07-03 19:49:54,269 | INFO | Starting cognitive pipeline...
2026-07-03 19:49:54,269 | INFO | Understanding user request...
2026-07-03 19:49:54,269 | INFO | [Groq] Complete
2026-07-03 19:49:54,892 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-03 19:49:54,893 | INFO | Understanding complete | goal=information | intent=ask_about_system | confidence=0.95
2026-07-03 19:49:54,893 | INFO | Reasoning complete.
2026-07-03 19:49:54,894 | INFO | Making executive decision...
2026-07-03 19:49:54,894 | INFO | [Groq] Complete
2026-07-03 19:49:55,206 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-03 19:49:55,206 | INFO | Decision | action=RESPOND | confidence=0.95 | reason=The user's question about who built me can likely be answered conversationally using existing knowledge.
2026-07-03 19:49:55,207 | INFO | Decision complete | action=RESPOND
2026-07-03 19:49:55,207 | INFO | Cognitive pipeline completed.
2026-07-03 19:49:55,207 | INFO | [STATE] understanding → deciding
2026-07-03 19:49:55,207 | INFO | [STATE] deciding → idle
2026-07-03 19:49:55,207 | INFO | Generating response...
2026-07-03 19:49:55,207 | INFO | [Groq] Complete
2026-07-03 19:49:55,718 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-03 19:49:55,718 | INFO | Conversation completed.
2026-07-03 19:50:07,058 | INFO | Processing message: f you bro , i built you
2026-07-03 19:50:07,058 | INFO | [STATE] idle → understanding
2026-07-03 19:50:07,058 | INFO | Starting cognitive pipeline...
2026-07-03 19:50:07,058 | INFO | Understanding user request...
2026-07-03 19:50:07,058 | INFO | [Groq] Complete
2026-07-03 19:50:07,598 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-03 19:50:07,599 | INFO | Understanding complete | goal=unknown | intent=expression | confidence=0.50
2026-07-03 19:50:07,599 | INFO | Reasoning complete.
2026-07-03 19:50:07,599 | INFO | Making executive decision...
2026-07-03 19:50:07,599 | INFO | [Groq] Complete
2026-07-03 19:50:08,108 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-03 19:50:08,108 | INFO | Decision | action=CLARIFY | confidence=0.50 | reason=The user's goal is unknown and the understanding confidence is low, indicating a need for clarification.
2026-07-03 19:50:08,108 | INFO | Decision complete | action=CLARIFY
2026-07-03 19:50:08,108 | INFO | Cognitive pipeline completed.
2026-07-03 19:50:08,108 | INFO | [STATE] understanding → deciding
2026-07-03 19:50:08,108 | INFO | [STATE] deciding → idle
2026-07-03 19:50:08,108 | INFO | Generating response...
2026-07-03 19:50:08,108 | INFO | [Groq] Complete
2026-07-03 19:50:08,416 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-03 19:50:08,416 | INFO | Conversation completed.
2026-07-03 20:14:50,211 | INFO | Initializing Provider Manager...
2026-07-03 20:14:50,211 | INFO | Initializing Gemini Provider...
2026-07-03 20:14:50,248 | INFO | Initializing Groq Provider...
2026-07-03 20:14:50,269 | INFO | Initializing Ollama Provider...
2026-07-03 20:14:50,279 | INFO | Initializing OpenRouter Provider...
2026-07-03 20:14:50,287 | INFO | Checking Gemini...
2026-07-03 20:14:50,287 | INFO | [Gemini] Complete
2026-07-03 20:14:51,151 | INFO | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 429 Too Many Requests"
2026-07-03 20:14:51,152 | ERROR | 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}
Traceback (most recent call last):
  File "/Users/navdeepcn/Developer/NavAI/brain/providers/base_llm_provider.py", line 79, in _execute
    response = fn(
        *args,
        **kwargs
    )
  File "/Users/navdeepcn/Developer/NavAI/brain/providers/gemini_provider.py", line 100, in _generate
    response = self.client.models.generate_content(
    
    ...<5 lines>...
    
    )
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/google/genai/models.py", line 6503, in generate_content
    return self._generate_content(
           ~~~~~~~~~~~~~~~~~~~~~~^
        model=model, contents=contents, config=parsed_config
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/google/genai/models.py", line 4954, in _generate_content
    response = self._api_client.request(
        'post', path, request_dict, http_options
    )
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/google/genai/_api_client.py", line 1618, in request
    response = self._request(http_request, http_options, stream=False)
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/google/genai/_api_client.py", line 1411, in _request
    return self._retry(self._request_once, http_request, stream)  # type: ignore[no-any-return]
           ~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/tenacity/__init__.py", line 470, in __call__
    do = self.iter(retry_state=retry_state)
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/tenacity/__init__.py", line 371, in iter
    result = action(retry_state)
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/tenacity/__init__.py", line 413, in exc_check
    raise retry_exc.reraise()
          ~~~~~~~~~~~~~~~~~^^
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/tenacity/__init__.py", line 184, in reraise
    raise self.last_attempt.result()
          ~~~~~~~~~~~~~~~~~~~~~~~~^^
  File "/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/concurrent/futures/_base.py", line 449, in result
    return self.__get_result()
           ~~~~~~~~~~~~~~~~~^^
  File "/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/concurrent/futures/_base.py", line 401, in __get_result
    raise self._exception
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/tenacity/__init__.py", line 473, in __call__
    result = fn(*args, **kwargs)
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/google/genai/_api_client.py", line 1388, in _request_once
    errors.APIError.raise_for_response(response)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/google/genai/errors.py", line 155, in raise_for_response
    cls.raise_error(response.status_code, response_json, response)
    ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/google/genai/errors.py", line 184, in raise_error
    raise ClientError(status_code, response_json, response)
google.genai.errors.ClientError: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}
2026-07-03 20:14:51,157 | WARNING | Gemini health check failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}
2026-07-03 20:14:51,157 | WARNING | Gemini unavailable.
2026-07-03 20:14:51,157 | INFO | Checking Groq...
2026-07-03 20:14:51,157 | INFO | [Groq] Complete
2026-07-03 20:14:51,384 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-03 20:14:51,400 | INFO | Groq available.
2026-07-03 20:14:51,400 | INFO | Checking Ollama...
2026-07-03 20:14:51,427 | INFO | HTTP Request: GET http://127.0.0.1:11434/api/tags "HTTP/1.1 200 OK"
2026-07-03 20:14:51,427 | INFO | Ollama available.
2026-07-03 20:14:51,427 | INFO | Checking OpenRouter...
2026-07-03 20:14:51,427 | INFO | [OpenRouter] Complete
2026-07-03 20:14:52,648 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-03 20:14:53,592 | INFO | OpenRouter available.
2026-07-03 20:18:55,954 | INFO | Initializing Provider Manager...
2026-07-03 20:18:55,955 | INFO | Initializing Gemini Provider...
2026-07-03 20:18:55,973 | INFO | Initializing Groq Provider...
2026-07-03 20:18:55,980 | INFO | Initializing Ollama Provider...
2026-07-03 20:18:55,989 | INFO | Initializing OpenRouter Provider...
2026-07-03 20:18:55,997 | INFO | Checking Gemini...
2026-07-03 20:18:55,997 | INFO | [Gemini] Complete
2026-07-03 20:18:56,875 | INFO | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.5-flash:generateContent "HTTP/1.1 429 Too Many Requests"
2026-07-03 20:18:56,877 | ERROR | 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}
Traceback (most recent call last):
  File "/Users/navdeepcn/Developer/NavAI/brain/providers/base_llm_provider.py", line 79, in _execute
    response = fn(
        *args,
        **kwargs
    )
  File "/Users/navdeepcn/Developer/NavAI/brain/providers/gemini_provider.py", line 100, in _generate
    response = self.client.models.generate_content(
    
    ...<5 lines>...
    
    )
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/google/genai/models.py", line 6503, in generate_content
    return self._generate_content(
           ~~~~~~~~~~~~~~~~~~~~~~^
        model=model, contents=contents, config=parsed_config
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/google/genai/models.py", line 4954, in _generate_content
    response = self._api_client.request(
        'post', path, request_dict, http_options
    )
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/google/genai/_api_client.py", line 1618, in request
    response = self._request(http_request, http_options, stream=False)
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/google/genai/_api_client.py", line 1411, in _request
    return self._retry(self._request_once, http_request, stream)  # type: ignore[no-any-return]
           ~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/tenacity/__init__.py", line 470, in __call__
    do = self.iter(retry_state=retry_state)
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/tenacity/__init__.py", line 371, in iter
    result = action(retry_state)
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/tenacity/__init__.py", line 413, in exc_check
    raise retry_exc.reraise()
          ~~~~~~~~~~~~~~~~~^^
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/tenacity/__init__.py", line 184, in reraise
    raise self.last_attempt.result()
          ~~~~~~~~~~~~~~~~~~~~~~~~^^
  File "/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/concurrent/futures/_base.py", line 449, in result
    return self.__get_result()
           ~~~~~~~~~~~~~~~~~^^
  File "/Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/concurrent/futures/_base.py", line 401, in __get_result
    raise self._exception
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/tenacity/__init__.py", line 473, in __call__
    result = fn(*args, **kwargs)
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/google/genai/_api_client.py", line 1388, in _request_once
    errors.APIError.raise_for_response(response)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/google/genai/errors.py", line 155, in raise_for_response
    cls.raise_error(response.status_code, response_json, response)
    ~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/navdeepcn/Developer/NavAI/venv/lib/python3.13/site-packages/google/genai/errors.py", line 184, in raise_error
    raise ClientError(status_code, response_json, response)
google.genai.errors.ClientError: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}
2026-07-03 20:18:56,881 | WARNING | Gemini health check failed: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Your prepayment credits are depleted. Please go to AI Studio at https://ai.studio/projects to manage your project and billing. Learn more at https://ai.google.dev/gemini-api/docs/billing#prepay. ', 'status': 'RESOURCE_EXHAUSTED'}}
2026-07-03 20:18:56,881 | WARNING | Gemini unavailable.
2026-07-03 20:18:56,881 | INFO | Checking Groq...
2026-07-03 20:18:56,881 | INFO | [Groq] Complete
2026-07-03 20:18:57,109 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-03 20:18:57,122 | INFO | Groq available.
2026-07-03 20:18:57,122 | INFO | Checking Ollama...
2026-07-03 20:18:57,124 | INFO | HTTP Request: GET http://127.0.0.1:11434/api/tags "HTTP/1.1 200 OK"
2026-07-03 20:18:57,125 | INFO | Ollama available.
2026-07-03 20:18:57,125 | INFO | Checking OpenRouter...
2026-07-03 20:18:57,125 | INFO | [OpenRouter] Complete
2026-07-03 20:18:58,472 | INFO | HTTP Request: POST https://openrouter.ai/api/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-03 20:18:59,984 | INFO | OpenRouter available.
2026-07-03 20:19:00,187 | INFO | Discovering package: tools
2026-07-03 20:19:00,189 | INFO | Registering tool: browser
2026-07-03 20:19:00,189 | INFO | Discovering package: tools.browser
2026-07-03 20:19:00,246 | INFO | file_cache is only supported with oauth2client<4.0.0
2026-07-03 20:19:00,248 | INFO | Registering tool: email
2026-07-03 20:19:00,248 | INFO | Discovering package: tools.email
2026-07-03 20:19:00,252 | INFO | Registering tool: filesystem
2026-07-03 20:19:00,252 | INFO | Discovering package: tools.filesystem
2026-07-03 20:19:00,252 | INFO | Discovering package: tools.permissions
2026-07-03 20:19:00,253 | INFO | Registering tool: system
2026-07-03 20:19:00,253 | INFO | Discovering package: tools.system
2026-07-03 20:19:00,253 | INFO | Discovering package: tools.terminal
2026-07-03 20:19:00,254 | INFO | Registering tool: terminal
2026-07-03 20:19:00,254 | INFO | Initializing Executor...
2026-07-03 20:19:00,254 | INFO | Discovering package: tools
2026-07-03 20:19:00,254 | INFO | Registering tool: browser
2026-07-03 20:19:00,254 | INFO | Discovering package: tools.browser
2026-07-03 20:19:00,254 | INFO | Registering tool: email
2026-07-03 20:19:00,254 | INFO | Discovering package: tools.email
2026-07-03 20:19:00,254 | INFO | Registering tool: filesystem
2026-07-03 20:19:00,254 | INFO | Discovering package: tools.filesystem
2026-07-03 20:19:00,254 | INFO | Discovering package: tools.permissions
2026-07-03 20:19:00,254 | INFO | Registering tool: system
2026-07-03 20:19:00,254 | INFO | Discovering package: tools.system
2026-07-03 20:19:00,254 | INFO | Discovering package: tools.terminal
2026-07-03 20:19:00,254 | INFO | Registering tool: terminal
2026-07-03 20:19:00,331 | INFO | Generating startup greeting.
2026-07-03 20:19:00,331 | INFO | Generating startup greeting...
2026-07-03 20:19:00,331 | INFO | [Groq] Complete
2026-07-03 20:19:00,765 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-03 20:19:05,887 | INFO | Processing message: hi mike
2026-07-03 20:19:05,888 | INFO | [STATE] idle → understanding
2026-07-03 20:19:05,888 | INFO | Starting cognitive pipeline...
2026-07-03 20:19:05,888 | INFO | Understanding user request...
2026-07-03 20:19:05,888 | INFO | [Groq] Complete
2026-07-03 20:19:06,604 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-07-03 20:19:06,605 | INFO | Understanding complete | goal=greeting | intent=hello | confidence=0.95
2026-07-03 20:19:06,605 | INFO | Reasoning complete.
2026-07-03 20:19:06,605 | INFO | Making executive decision...
2026-07-03 20:19:06,605 | INFO | [Groq] Complete
2026-07-03 20:19:07,012 | INFO | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
